"VideoID","video_hasText"
"ZRGeXH_1DaQ",TRUE
"ZRGqocEUcmo",FALSE
"ZRWZzE7xjJQ",TRUE
"ZRXwxcqd8Zw",FALSE
"ZRdOiAedCfM",FALSE
"ZReagis81ZM",TRUE
"ZRsKeq1twzg",FALSE
"ZS0FcdLLvkM",FALSE
"ZSDTVnpc90E",FALSE
"ZSGmAqUX0R0",FALSE
"ZSTP42bX_ZQ",TRUE
"ZSes0aRA7g8",FALSE
"ZSh85SpTmu8",FALSE
"ZSvUzdFjrjI",TRUE
"ZSzSpt2QPJo",FALSE
"ZT4F5ZaWk6A",TRUE
"ZTBxtV7vKi8",TRUE
"ZTMauspZI5c",TRUE
"ZTQK3Iil_Ig",TRUE
"ZTdNAuNdZcA",FALSE
"ZTkze7FNlMM",TRUE
"ZTpV5W2aHz4",FALSE
"ZTzXhuZXzbM",FALSE
"ZU0hB42QECU",TRUE
"ZUH7ihCkoR8",TRUE
"ZULdoba1Qgc",FALSE
"ZUMg4u-r40M",FALSE
"ZU_BUFPkttQ",TRUE
"ZUh8vZxW0Yk",FALSE
"ZUogMjLMo50",TRUE
"ZUqWS_BwmRs",TRUE
"ZUrltnTW9Ig",FALSE
"ZUsSxbZb3wY",TRUE
"ZUy5vG9MGIE",FALSE
"ZVDMk7f0R0Y",TRUE
"ZVIwFLzOaZ8",TRUE
"ZVKBfL_zBKc",FALSE
"ZV_jdTrik80",TRUE
"ZVfNeaZigSE",TRUE
"ZVhBpCjaHac",TRUE
"ZVhfL2Dheiw",FALSE
"ZWAPNf5AZ6I",TRUE
"ZWATzFuFYuU",TRUE
"ZWFtXphEa_s",TRUE
"ZWHumEuBp_8",TRUE
"ZWLlRI6NBI8",TRUE
"ZWYIx8_c8vM",TRUE
"ZWZ-7RsCfjw",TRUE
"ZWgT6MT4Rks",TRUE
"ZWgWA0nt918",TRUE
"ZWvqgzRAG14",TRUE
"ZWvrp56BOw0",TRUE
"ZX7Xr3W-1R8",TRUE
"ZXFjCNAHlaA",FALSE
"ZXVh30MkOPk",FALSE
"ZXX-0cCPnes",FALSE
"ZXbCv8E5Zmc",TRUE
"ZXbFGKFEEwQ",FALSE
"ZXd6p_KDuVo",TRUE
"ZXieRBnAijI",TRUE
"ZXklU_65WKU",FALSE
"ZXqaYDwStJI",TRUE
"ZYdHdt09vHM",FALSE
"ZYf-Qe_lm3Q",FALSE
"ZYgp6iCfA1Q",TRUE
"ZYnejeHdEYk",FALSE
"ZYpBRNixgfM",FALSE
"ZYpRLxMis_A",TRUE
"ZYw3io0Mmow",TRUE
"ZYx5VzwRr_0",TRUE
"ZZVij9Hxys8",TRUE
"ZZXa_wj8obQ",TRUE
"Z_Dgf0SSW1Q",TRUE
"Z_Px6y6K9V8",TRUE
"Z_YDbnjhxzQ",FALSE
"Z_ZRGVdn4Ko",TRUE
"Z_ezr7_mfR8",FALSE
"Z_la1O3vc8A",FALSE
"Za0aBJo7TRw",TRUE
"ZaBvg-dFnGk",FALSE
"ZaC--Zk7qdI",TRUE
"ZaNJlpGKGS0",TRUE
"ZaTQQMsq47I",FALSE
"ZaaObs6H29E",TRUE
"ZadSKPfjf9M",FALSE
"Zae8hhfxd1Y",FALSE
"ZaovgN1SMB4",TRUE
"Zap_5IPQT3E",FALSE
"Zb5A2c-pqAY",FALSE
"ZbEz3-YAf5c",TRUE
"ZbUylzCY8gE",FALSE
"ZbVK2x6Ko-k",TRUE
"ZbZ1QF8OSjo",FALSE
"ZbemEhpLPLk",TRUE
"ZcFowxf2_kg",FALSE
"ZcGGNWg98sU",TRUE
"ZcPOzsttWyY",FALSE
"ZcQTbd-LMSI",TRUE
"ZcVRVuBa6KY",TRUE
"ZcVmSWAk9ok",FALSE
"ZcavifPVExg",TRUE
"ZcbIITxWD1M",FALSE
"ZchtEJniHvc",FALSE
"ZcioRVe_TzQ",FALSE
"Zcm5MigvUGY",TRUE
"ZcpjlkH6Fl0",TRUE
"ZcqyqjOch3U",FALSE
"Zcsw_tklpcA",FALSE
"ZctLWovUG9Q",FALSE
"ZdEDALlnuOA",TRUE
"ZdFtLNOsU1M",TRUE
"ZdGnlZilQ4I",TRUE
"ZdKIfNj_ONs",TRUE
"ZdOIWCXll28",TRUE
"ZdRUx7QJCCE",TRUE
"ZdeQL18miEo",FALSE
"ZdgqHoz4cz4",TRUE
"Zdk3F2Ldqks",TRUE
"ZdlatzE81R0",FALSE
"Ze4Bc2tBNZ4",TRUE
"ZeQhL-V6GYY",TRUE
"ZeYZKoj9oqw",TRUE
"Zedi8e8aQ7U",TRUE
"Zefm-OCLDlo",TRUE
"ZehiMhViqcQ",TRUE
"ZekRtKzZ1cc",FALSE
"ZelHUk34h1I",TRUE
"Zf5FsBUvYIU",FALSE
"Zf7pCKbvJks",FALSE
"Zf99NTuHpXI",FALSE
"ZfLyWUottww",TRUE
"Zfhvgm6Tl8A",TRUE
"Zfs7L8HZaus",FALSE
"ZfsLllJ5xs0",FALSE
"ZfwYegz6UoA",FALSE
"Zfx3jlO2Se0",TRUE
"ZgSd6iJI1u0",FALSE
"ZgX58WiI53s",FALSE
"ZgoYbRyM0oU",FALSE
"ZgsQoctnoyc",FALSE
"Zgx2_gFJMzw",FALSE
"Zh3WrSyEAC8",TRUE
"Zh3j0T2DyGU",FALSE
"ZhIIKFlAh5M",TRUE
"ZhIIq-cBzFc",FALSE
"ZhP-Eg2iCO4",FALSE
"ZhZJBF4QFqk",TRUE
"ZhZq_RkCtVk",FALSE
"ZhtFQE4edYQ",TRUE
"Zi6B5RGQ5jw",FALSE
"ZiCc8hPTYvc",TRUE
"ZiUcryNZPeQ",TRUE
"Ziatjfx3IIc",FALSE
"ZiiAq4rTsmA",TRUE
"ZisXzKi6inM",FALSE
"ZiyrTFrdRgU",FALSE
"ZjF9q4Pc8rU",TRUE
"ZjFn8LUX4Jw",TRUE
"ZjJ2-2PFZ9s",FALSE
"ZjJa8rasNEc",FALSE
"ZjKOdYjkReE",TRUE
"ZjQChnYxFyU",TRUE
"ZjRa40OfyH4",TRUE
"Zj_nBbciQGY",FALSE
"Zjekv1CbCTI",TRUE
"Zjj30A_1xhw",TRUE
"Zjp0dcYRFOU",TRUE
"ZjsSyiCDmIQ",TRUE
"Zjxw648nYg8",TRUE
"Zk6P1R1HYSw",FALSE
"ZkawNLXCFMc",TRUE
"Zkeazu9djI4",FALSE
"ZkpX57XzYmU",FALSE
"Zl-MZBPVaSA",FALSE
"ZlA2fXUjp88",FALSE
"ZlAKvSz5I-4",TRUE
"ZlDt_KQLUao",FALSE
"ZlIghX2S9SA",TRUE
"ZlJpwZHZXNg",FALSE
"ZlXaHgCZaWo",TRUE
"ZlbJjqUUCZM",TRUE
"ZliCFYnk_7s",TRUE
"ZljRi1_iafg",FALSE
"ZmDVTlkWrSc",TRUE
"ZmOahzCdoS0",FALSE
"ZmOyqIUNy3w",TRUE
"ZmPHup_3xzI",FALSE
"ZmbIm1KAy8k",FALSE
"Zmez_moppis",TRUE
"ZmgRp8Rd8RI",FALSE
"Zn89iBbpicg",FALSE
"ZnJ89evTU7M",FALSE
"ZnbPjni0wMA",FALSE
"Znc_8h6gWmE",FALSE
"ZnduiGBNEBs",TRUE
"ZniYflGIpZw",FALSE
"ZnxYh7E_WOk",TRUE
"Zo0gBxantHQ",TRUE
"Zo8lVblmPfk",TRUE
"Zo9nj8tdP_w",FALSE
"ZoFmqsvA-3s",TRUE
"ZoInI-cPDg0",TRUE
"ZoKMvhPNM7M",TRUE
"ZotZo-twQas",TRUE
"Zp8JY8QcrNg",TRUE
"ZpAs4zyrUkw",TRUE
"ZpExmAymH1w",TRUE
"ZpGZXEzR6as",FALSE
"ZpLx-6dC9Fg",FALSE
"ZpNXR4UJKxc",FALSE
"ZpXia_PZdBc",FALSE
"ZpbEa9LJiTI",TRUE
"Zpsg99pxKFU",TRUE
"Zq0FxPop9d0",FALSE
"ZqCr7GT7Zxw",TRUE
"ZqM338foCvM",FALSE
"ZqSk2i4DCjY",TRUE
"ZqWRdLsNgDY",TRUE
"ZqmW-HNRMoE",TRUE
"ZqqiHG7rG-w",FALSE
"ZqtyCFKB0ok",TRUE
"Zr0CkshPJao",TRUE
"ZreAga4PXnQ",TRUE
"ZrvMxnMxOzg",FALSE
"ZsIDfgisEXU",TRUE
"ZsmvICiUN9M",FALSE
"ZswVHNP1YBE",FALSE
"Zt0P733PKLo",TRUE
"ZtViBnZILGs",TRUE
"ZtW9M23sq7g",TRUE
"ZtXpD9awqhk",TRUE
"Zu2k4aV7z10",TRUE
"ZuM9Wkgv0pU",TRUE
"ZuRRJL2CdWU",TRUE
"ZuU5pycaa54",TRUE
"ZuV_sbxxD20",FALSE
"ZuasBELgLUk",TRUE
"Zud7_C3U9h8",TRUE
"ZudUfGciVe8",FALSE
"ZumvOsVHybs",TRUE
"ZupjArWMCH8",TRUE
"Zuy5LCTxIjk",TRUE
"ZvDpEpwUWjM",TRUE
"ZvRpnuYkh7Y",TRUE
"ZvSCuojf93g",TRUE
"ZvWKoYhYtMg",FALSE
"ZvY-CIl7ARA",TRUE
"Zv_xLMp2qto",TRUE
"ZveQSpQczMs",TRUE
"ZvfaZw2SKSA",FALSE
"ZviESH9ZdBQ",TRUE
"ZvoJ0M90jRM",FALSE
"Zw4yRhjQCE0",TRUE
"ZwZSAYxTbJM",FALSE
"Zx3uLh5JTUo",FALSE
"Zx5EOnMSF08",TRUE
"Zx8C4ti_TAM",FALSE
"ZxBYnxmY2a0",TRUE
"ZxPJE7Gp45Q",TRUE
"ZxmR9VuyaSo",TRUE
"Zy9tSs4X1Vc",TRUE
"ZyCou7zjeo8",FALSE
"ZyHhUCL_N_8",TRUE
"ZyPjFZ1jCSE",TRUE
"ZyUJpLwbpYU",TRUE
"ZykezaT-nzo",FALSE
"ZysfD4KGKD8",FALSE
"Zz-RaUn2mAE",TRUE
"Zz-aL9rvUGQ",TRUE
"Zz1FN0tUOQg",TRUE
"Zz2ajGc7KoU",FALSE
"Zz3ywMGqTHM",FALSE
"Zz67IUXt0wk",TRUE
"ZzEh3gV-lcQ",FALSE
"Zz_aYrXHJk4",TRUE
"Zzh-y82jl9c",FALSE
"Zzn57qtdH50",FALSE
"_-L1zeHOJmA",FALSE
"_-OlkJX0WfY",TRUE
"_-fPjoIuDb8",FALSE
"_-vYc5qJZ0I",TRUE
"_00olJ2dUo0",TRUE
"_00v3LWmERc",FALSE
"_0JpjPSUeFM",FALSE
"_0V5WTlCsas",FALSE
"_0jYcIlVX1c",FALSE
"_0lFvfDPBzE",FALSE
"_0oAsraOPHM",TRUE
"_1Cy0n_b09M",FALSE
"_1ZjPl5p1Kg",TRUE
"_1eDTjGw0nc",TRUE
"_1mWm8L2iZM",TRUE
"_1qV7_gXl9A",FALSE
"_1ydUwTOVIU",FALSE
"_1z9u6dyldo",TRUE
"_2-NcwFu4N4",TRUE
"_22o7pPcFrM",TRUE
"_2S5bi1KCrg",FALSE
"_2WiB0lQD1I",TRUE
"_2_cEx0yx8g",TRUE
"_2nIapm6AKA",TRUE
"_2pJDr0BWQU",TRUE
"_2y25pPdrOI",TRUE
"_30OODyl_9w",TRUE
"_30g2lzKacM",TRUE
"_36GLS1sLbU",FALSE
"_3E-bacznJ8",TRUE
"_3IPoiRr43A",TRUE
"_3Xa4mnEh9Q",FALSE
"_3nkTaUiRHM",FALSE
"_3tTeUoiKH8",TRUE
"_46Mf2Dc8q4",TRUE
"_48ubqE8USE",TRUE
"_4CKD8Z-5ko",TRUE
"_4GqqBNlO8M",FALSE
"_4_me75S4UM",FALSE
"_4bPgkSfgVM",FALSE
"_4nLtAwIE-I",TRUE
"_4nWs6WoVi8",TRUE
"_5-aslySLZU",TRUE
"_56wfZi-UYk",FALSE
"_5AdHigfTEU",FALSE
"_5ZAQ6Wkgc8",TRUE
"_5kQWbhwTB8",FALSE
"_5mfNXgvhWs",TRUE
"_5ycKbUDKmM",TRUE
"_6JZPlOyCQY",TRUE
"_6LXoDmrDo8",FALSE
"_6TH7nm8Rao",FALSE
"_6dRfgKJdTg",FALSE
"_6x3QInMIh4",TRUE
"_70U24bSzNE",FALSE
"_7N6X4AHMco",FALSE
"_7PM-BT0PJ0",FALSE
"_7PNri1h0X4",TRUE
"_83C3VcXQoM",FALSE
"_8ZIMKmCWqY",FALSE
"_8rzoLmLbCQ",TRUE
"_8uP3jZt3WU",TRUE
"_912b3ZCYQ8",FALSE
"_94wP2nrh2I",TRUE
"_94weitf8q8",FALSE
"_95dj8YykI0",TRUE
"_9Oj7PlkUOA",FALSE
"_9dREgg5YI4",TRUE
"_9liugQPdrg",TRUE
"_9qxM88OFGk",FALSE
"_9u_HEXwmoo",FALSE
"_A0MPYz0FoU",TRUE
"_A2OhhSqCTg",FALSE
"_ABsC0E_5Sk",TRUE
"_AC2VJr8k5Y",TRUE
"_ACfGCytfdM",FALSE
"_ALeCxJELCg",TRUE
"_AQvELdfIrY",TRUE
"_ATF2gZDr80",TRUE
"_AeZQJfwvQM",FALSE
"_B0wlB2ZoCY",FALSE
"_BDkYRCiPxI",TRUE
"_BIbcihJE1E",TRUE
"_BcFmnLA1o8",TRUE
"_Bm5uf8MnhU",FALSE
"_C7Vwjrg6aQ",TRUE
"_CNedMcZ-VU",FALSE
"_CaeQgXrqQM",TRUE
"_CeJ6-bNSRE",TRUE
"_D3PmADzAhk",TRUE
"_DUqiIgac6E",FALSE
"_DZAxI0NZkU",FALSE
"_Dp-v9zHT5I",FALSE
"_E0FAo6cEc8",FALSE
"_E6ioMHg6OU",FALSE
"_E8HsxM4XQ8",TRUE
"_EHxY3tR2T8",TRUE
"_EMhQVsrfx4",FALSE
"_ENWp6KhLmc",TRUE
"_EY5r4B2Tpc",FALSE
"_Ej1vMH3RxI",TRUE
"_Elq06nbcuY",FALSE
"_EmlUNUXG9w",TRUE
"_EsNE76_c18",TRUE
"_F1Udoni7KI",TRUE
"_F3tX9YEWRE",FALSE
"_F3yJoR9r40",TRUE
"_FUp3VbBO_0",TRUE
"_FbQ5M20ug8",TRUE
"_Fcp6F4y8SQ",TRUE
"_FgFh_hsOx4",TRUE
"_Fl1q8BQ104",FALSE
"_FmKvb4s8bk",FALSE
"_FqDPXKC9Rk",TRUE
"_FrQfTh1N6w",FALSE
"_GBwuMs62W4",TRUE
"_GUplNThAnw",FALSE
"_GVSb7oco4Q",TRUE
"_GYQooLm2WI",TRUE
"_GcDQusYuak",TRUE
"_Gi75Mo-ZLs",TRUE
"_GlA8zDZRw0",TRUE
"_H01qa44p4I",TRUE
"_H5fwUPsPXI",TRUE
"_H9MFufshEI",FALSE
"_HCs9wyTlwQ",TRUE
"_HDAvHIYHiM",TRUE
"_HFi_yv6M9k",FALSE
"_HNXG-2YbEU",FALSE
"_HorZ7uLVVU",FALSE
"_Hv4SF3L1jI",FALSE
"_HwI54HOzqE",FALSE
"_HyQLePfL60",TRUE
"_IQolExB8OY",FALSE
"_IShgQJ5DUk",TRUE
"_IcXI5EwuT8",FALSE
"_Iyp0B9zn1U",FALSE
"_JEGrhFz_J4",FALSE
"_JEWuckSlzA",FALSE
"_JTIBQLyBVg",FALSE
"_Jhsbadk764",FALSE
"_JkUnG2Iii4",TRUE
"_Jl5olH_VbU",FALSE
"_JvAmao_G4Y",TRUE
"_JvNAAOVns4",TRUE
"_KXS9MyCO6o",FALSE
"_KkoxQdTsQk",FALSE
"_L0D7xXRsig",TRUE
"_L5aBVAkOCI",TRUE
"_LGw9vyDAqY",TRUE
"_LRp8zJpeNk",TRUE
"_LpA_p27WWw",TRUE
"_M2JlAGMUBk",TRUE
"_M6m2t-D-yg",FALSE
"_M9FkFTw9Ac",FALSE
"_MGP_mYDhT0",TRUE
"_MJZeHSUrt0",FALSE
"_MOTmap78Os",TRUE
"_MOnjGWPkPE",TRUE
"_MYRBeIGam0",FALSE
"_MhrFNkG6cw",TRUE
"_Ml3lpUz3zw",TRUE
"_MyiGJcX4ks",TRUE
"_N0sR0zVhy4",TRUE
"_N1wLON9d64",FALSE
"_N4SUFv2m0U",FALSE
"_NAWqU1f31c",FALSE
"_NVJUrG32Kc",FALSE
"_Ni6G7XCWG8",FALSE
"_NmLfC4Fako",FALSE
"_NuR40uiB68",FALSE
"_O4BFBajH8Q",TRUE
"_OCMGA92jKc",FALSE
"_OPJF9-p5Ag",TRUE
"_OR5yngiZfg",FALSE
"_OYGfP8wDzE",TRUE
"_P8EaJsOZy4",FALSE
"_PInGcDFWdE",TRUE
"_PTR9QPJfLE",TRUE
"_PtvopS-HjI",TRUE
"_QBSvf1gplo",TRUE
"_QWcDHngdPA",FALSE
"_QrWwoWApnA",TRUE
"_Qy0KEBx-XA",TRUE
"_QzP95cypuM",TRUE
"_R1NSE881vk",TRUE
"_RAtBwH0khk",FALSE
"_RFad25Y-OY",FALSE
"_RIKsqIn2t4",TRUE
"_RQGOqFRlQg",TRUE
"_ReF0w-T5FA",TRUE
"_Ri4oJA4IGY",FALSE
"_RrCqNcVuOo",TRUE
"_RwpUwMxYZ0",TRUE
"_SL5k0pTBMg",TRUE
"_SSkhkSswps",FALSE
"_SXG4p1KWsE",FALSE
"_SZu6AbpVqo",FALSE
"_SmgmwQPZCg",FALSE
"_SsQYmttPvY",FALSE
"_T30BUNeNvA",TRUE
"_T7u3kQsjr4",TRUE
"_T9hicC0lRg",TRUE
"_TdQVIjfIOU",TRUE
"_TtEmrORbME",TRUE
"_U-byMXKpw8",TRUE
"_U6XpBhnLhQ",FALSE
"_U8bUEh2y5g",FALSE
"_UJWbEds-TE",TRUE
"_UL0XygxMmk",FALSE
"_U_edaGI8nk",FALSE
"_UsQgFCM_dA",FALSE
"_UvE1QiNSws",TRUE
"_V2HvqruvTw",TRUE
"_VBp1OtDMis",FALSE
"_VDCQG5udzw",TRUE
"_VETOOrIQlc",TRUE
"_VJN_a_skc0",TRUE
"_VQLZxBfbZs",TRUE
"_VRoQkBlVjU",TRUE
"_VVaDBew7AY",FALSE
"_VhAsxdZgs8",TRUE
"_VkbAsiZoFY",TRUE
"_VmhrK9ph6U",TRUE
"_W3ZoEeRImQ",TRUE
"_WEuetyUMEU",TRUE
"_WHcmOTU_PU",TRUE
"_WM8c55Cu-Q",FALSE
"_WOO1dCpYN8",FALSE
"_WR-H8Mv4VM",TRUE
"_WTmpZ8_ORU",TRUE
"_WU8QMeCliE",TRUE
"_WZ3idrdD00",FALSE
"_W_Wng-1vzE",TRUE
"_W_zG-enfFE",FALSE
"_Wkm90sP-BU",FALSE
"_WzN2a62fwo",TRUE
"_X2pTenHnic",FALSE
"_XBWgoyq6dk",TRUE
"_XOznZpnRV0",TRUE
"_XQXlbWnzvo",TRUE
"_XXBLGuswQ4",FALSE
"_Xr2iQY845k",TRUE
"_XzdKp8B6cc",FALSE
"_Y2RseVVOy4",TRUE
"_YEKhgH6jVk",FALSE
"_YG00miLwH0",TRUE
"_YY0txsSmqk",TRUE
"_YdnB3A9ZMQ",TRUE
"_Yef1iKKlUQ",TRUE
"_Yjq91nhR6Q",TRUE
"_YlcgOhjF-0",TRUE
"_YxY3Ghypq0",TRUE
"_Z2_3JkoEgY",TRUE
"_Z34z_s41Yc",TRUE
"_Zh8PBycDsc",FALSE
"_ZpGXDvBKig",TRUE
"__02tPEHk6A",TRUE
"__4W_sf2dkw",FALSE
"__Lb5yHX88s",FALSE
"__PcEi5Blnc",FALSE
"__Pihe5UQos",TRUE
"__Zt5tNSxp4",TRUE
"__bMeUmqh_E",TRUE
"__drD8wC_sI",TRUE
"__kg6hayPEo",TRUE
"__nduOH7HFM",TRUE
"__vHrHC51CI",TRUE
"_a0a0eFsBZU",FALSE
"_a0mueS_Kq4",FALSE
"_a5gi7oA_T4",TRUE
"_aK3ePKeLBc",FALSE
"_aKZ1bZIVzQ",TRUE
"_aMOhH4gIOc",TRUE
"_aSIHm0x2Cg",TRUE
"_ap1hXBh8fg",FALSE
"_askeXVZ0oc",FALSE
"_asl_CrTPcc",FALSE
"_atCkIw60Qg",TRUE
"_b3IXG7d__M",FALSE
"_b3eTarK8ig",FALSE
"_bVDH2MTJC4",FALSE
"_bc6RP118Ig",TRUE
"_bejuoyBLik",FALSE
"_bh_JSAAP5c",TRUE
"_cDd8bfhP4U",TRUE
"_cHCGHcq8f0",TRUE
"_cHKrAPeVvs",TRUE
"_cIwArk1liw",FALSE
"_cNPOrrxjGg",FALSE
"_cQLiqD7JH8",TRUE
"_cQNzF_plWs",FALSE
"_cccfDiLoZ0",TRUE
"_cmkS6ZKCiQ",TRUE
"_cuIoDRQuhQ",FALSE
"_d-sRnvqpYY",TRUE
"_d8cskA_uhg",TRUE
"_dKySe852lk",FALSE
"_dQR7sZH0Vo",TRUE
"_dRT1h4G44c",TRUE
"_dVTC-zsScs",FALSE
"_dinyh9ZW5A",TRUE
"_dyGXqyeBqk",FALSE
"_e9pM5nKjHI",TRUE
"_eAAvW07ldc",TRUE
"_eOGB9N_0H4",TRUE
"_ebvHUtdo8s",FALSE
"_erecWlkk5U",TRUE
"_esb4zc3YKI",FALSE
"_f6G7P0k-pg",TRUE
"_fAuuD2QiXQ",TRUE
"_fG0kUR_bZo",TRUE
"_fQ_ZhvInHk",FALSE
"_fu2Nln-lEQ",TRUE
"_g0KaXHsGEE",FALSE
"_gCgTB2WysM",FALSE
"_gN8ypg8RYo",FALSE
"_gSReJVph6M",TRUE
"_gcVrYuhi2c",TRUE
"_gnl28c5FZI",TRUE
"_gq6ZCfcBuQ",FALSE
"_gt7o4qAAKw",TRUE
"_hCX02Gr1xM",FALSE
"_hSfhM_A1os",FALSE
"_hsTl8mNhZA",TRUE
"_iVNFf1Onas",TRUE
"_iiquqEJpF8",FALSE
"_j2TIUsElzc",FALSE
"_j3qGe8IIjw",FALSE
"_j6SqW7H1J8",FALSE
"_j781mYxsZY",TRUE
"_jK_T1ShSZs",TRUE
"_jN7735p0_8",FALSE
"_jNCPmTgHZM",FALSE
"_jbU-p5XA0o",FALSE
"_jfjgy9hb1k",FALSE
"_jqYl7r62c0",TRUE
"_jubHcuC7K4",TRUE
"_k0HXkd-l0M",TRUE
"_k9zmuDIOBU",FALSE
"_kAXSygWpzA",TRUE
"_kSg9SyeA8o",TRUE
"_kan9vDOX6U",TRUE
"_kbrCayYMW8",FALSE
"_kcO6fjRo9U",TRUE
"_kcV5AcnTpQ",TRUE
"_koEQejv4t8",TRUE
"_kxC1ojgTwc",TRUE
"_l0iuuiHVPI",TRUE
"_lAfA_d3Gw8",FALSE
"_lKDr6x_D8s",TRUE
"_lQcknGW8pY",TRUE
"_lcH3VxXqz4",FALSE
"_liDkQBizTI",FALSE
"_m7H8Muv72k",FALSE
"_mGWeEaBHsw",TRUE
"_mMV7ErIBTA",TRUE
"_mUVUuQgQ9A",TRUE
"_mcWfdBfqYg",TRUE
"_mmB_RQW7TM",FALSE
"_mp40kCnygw",TRUE
"_n4g2QHhDyU",FALSE
"_nScwpyPbNQ",TRUE
"_nTwfGaV_e0",TRUE
"_nbEXgVYP2M",TRUE
"_nrUzSvFidk",FALSE
"_ns1PhBC88g",TRUE
"_nyHQEqL0Rk",FALSE
"_nzlgMbzHTs",TRUE
"_o1-ifxag7k",TRUE
"_o81P--51C0",TRUE
"_oFp7uq_V1Y",FALSE
"_olTY40Lx6g",FALSE
"_opHahmGme4",TRUE
"_pTOK0wQGOM",TRUE
"_paIe9tXYS4",FALSE
"_pex_oe8SrI",TRUE
"_phvzJBKOGg",FALSE
"_prUCfJsLxs",TRUE
"_punhbgi8pk",FALSE
"_qAKIwVZTcA",FALSE
"_qB_7YBgKGo",TRUE
"_qCdYGu-DBw",TRUE
"_qTQVwpUkqg",FALSE
"_qp5LgLk4r4",TRUE
"_quXRUzjIaU",TRUE
"_rECrqcuKmA",TRUE
"_rM4RUHgJEU",FALSE
"_rZonHsQ6_s",TRUE
"_r_trYBoKks",TRUE
"_rn9ZORZgao",TRUE
"_rxn8JbapWM",FALSE
"_ryZYmoHhp4",FALSE
"_s1omFS-n30",TRUE
"_sKGKbVxrEw",FALSE
"_sSzfUgoWzc",FALSE
"_sf1VGlysWY",TRUE
"_srOkr2RlLs",TRUE
"_srb7rH00zU",FALSE
"_t4n0NNS6-8",TRUE
"_thGD5Uxm5E",TRUE
"_tr4lcgCGGY",FALSE
"_trKXOeRwuw",FALSE
"_u1xGRXCdxU",FALSE
"_u4Dyhtqdn0",TRUE
"_uEUEguwkt8",TRUE
"_uEzm8qZ0zM",TRUE
"_uHO7VEgoyA",TRUE
"_uPjaqDUPDE",TRUE
"_uhBu3K_Uls",TRUE
"_ulVMnADrLA",FALSE
"_uqYvp_t0DI",TRUE
"_uwm_obApbg",TRUE
"_v61L_05q7w",TRUE
"_vKPGoTmpJ0",FALSE
"_vjVeu0jn2I",TRUE
"_wU95qzu_aE",FALSE
"_wVEiV0rm7k",TRUE
"_whgPet70hM",TRUE
"_wkWcWAvV_E",TRUE
"_xOJovmeJec",TRUE
"_xXOjW56rVg",TRUE
"_xdik6tvxTU",TRUE
"_xraq_dNNnQ",TRUE
"_xyqVfF1dTY",TRUE
"_yF9joD9B_k",FALSE
"_yId9snyY9c",FALSE
"_yPGJewmnMU",FALSE
"_yRx5qhQHgw",TRUE
"_yVct3WSAV0",FALSE
"_yYmkL3NFw8",TRUE
"_y_c5_jg0FA",TRUE
"_yqw7jaRS5k",FALSE
"_z0jdHshrJQ",TRUE
"_z820ydQQpk",TRUE
"_zCBkj6YQXQ",TRUE
"_zCLtps7zYM",FALSE
"_zfl9gDKC-8",TRUE
"_zpZYT-Sij8",FALSE
"_zstA__gnHQ",TRUE
"_zzoiZDroAw",TRUE
"a-TP1Q9Ixx4",FALSE
"a-WGJyVKVmQ",FALSE
"a-bhfHpFEaM",TRUE
"a-kVMNyF-ZM",TRUE
"a-rjuhiJMgE",FALSE
"a0F-dNbmZjg",TRUE
"a0GPnjCzk8k",FALSE
"a0Tk1R4c1JQ",TRUE
"a0few0dSv00",TRUE
"a0g4EvpOvxI",TRUE
"a0ofPON9A8g",TRUE
"a0qDmdd0aXs",FALSE
"a0tb4y07ypw",FALSE
"a0x1ZXHePEw",FALSE
"a0zTE1XCX90",TRUE
"a1DsubVnAqY",FALSE
"a1UKVC3yDe0",FALSE
"a1b9ft9YPLQ",TRUE
"a1fuYkyVrN4",FALSE
"a1iEMx8gtlI",TRUE
"a1nXldN7j4o",TRUE
"a1tWHWx-CBw",FALSE
"a26pEoqF7Pk",FALSE
"a2AE24muTSY",TRUE
"a2Eyps3LCPI",TRUE
"a2HAKNm7ICQ",FALSE
"a2IcWNUNQGw",TRUE
"a2J2znZe1YM",TRUE
"a2JmGfUxruw",TRUE
"a2X3-5jkbIo",TRUE
"a2gBm-uiXZI",TRUE
"a2j06cPHXvc",TRUE
"a2rr60Y0eUQ",TRUE
"a2w3AwrdJsI",TRUE
"a2ytfOaFodU",TRUE
"a325hxzEKBw",FALSE
"a3Gm1MdW8fM",TRUE
"a3Y4IozZg_Q",FALSE
"a3cKarRgLok",FALSE
"a3cNwXaEeqM",FALSE
"a3g3sgMe19E",FALSE
"a3gDYX8Fa40",TRUE
"a3qJYJjgFPA",TRUE
"a3rWOu5e1rs",FALSE
"a49jcd_yFUY",FALSE
"a4H1Z8STiKU",TRUE
"a4PPGKeMQ5c",TRUE
"a4dbnLNI9ck",FALSE
"a4je63ollgg",FALSE
"a4kAjBNvIGw",TRUE
"a4ouaT8iDls",FALSE
"a4qranVu9Qw",TRUE
"a4zAL-Qd_58",TRUE
"a5-PR_cnUOg",FALSE
"a5IU6wMbUMk",TRUE
"a5PDUyVQYZk",TRUE
"a5R1DyS520A",TRUE
"a5rVyuDOick",TRUE
"a67zuJQ8qNo",FALSE
"a69rDaEwoR8",FALSE
"a6Hew2OS_BM",TRUE
